idx,balancing:strategy,categorical_encoding:__choice__,categorical_encoding:one_hot_encoding:minimum_fraction,categorical_encoding:one_hot_encoding:use_minimum_fraction,classifier:__choice__,classifier:adaboost:algorithm,classifier:adaboost:learning_rate,classifier:adaboost:max_depth,classifier:adaboost:n_estimators,classifier:bernoulli_nb:alpha,classifier:bernoulli_nb:fit_prior,classifier:decision_tree:criterion,classifier:decision_tree:max_depth_factor,classifier:decision_tree:max_features,classifier:decision_tree:max_leaf_nodes,classifier:decision_tree:min_impurity_decrease,classifier:decision_tree:min_samples_leaf,classifier:decision_tree:min_samples_split,classifier:decision_tree:min_weight_fraction_leaf,classifier:extra_trees:bootstrap,classifier:extra_trees:criterion,classifier:extra_trees:max_depth,classifier:extra_trees:max_features,classifier:extra_trees:max_leaf_nodes,classifier:extra_trees:min_impurity_decrease,classifier:extra_trees:min_samples_leaf,classifier:extra_trees:min_samples_split,classifier:extra_trees:min_weight_fraction_leaf,classifier:extra_trees:n_estimators,classifier:gradient_boosting:early_stop,classifier:gradient_boosting:l2_regularization,classifier:gradient_boosting:learning_rate,classifier:gradient_boosting:loss,classifier:gradient_boosting:max_bins,classifier:gradient_boosting:max_depth,classifier:gradient_boosting:max_iter,classifier:gradient_boosting:max_leaf_nodes,classifier:gradient_boosting:min_samples_leaf,classifier:gradient_boosting:n_iter_no_change,classifier:gradient_boosting:scoring,classifier:gradient_boosting:tol,classifier:gradient_boosting:validation_fraction,classifier:k_nearest_neighbors:n_neighbors,classifier:k_nearest_neighbors:p,classifier:k_nearest_neighbors:weights,classifier:lda:n_components,classifier:lda:shrinkage,classifier:lda:shrinkage_factor,classifier:lda:tol,classifier:liblinear_svc:C,classifier:liblinear_svc:dual,classifier:liblinear_svc:fit_intercept,classifier:liblinear_svc:intercept_scaling,classifier:liblinear_svc:loss,classifier:liblinear_svc:multi_class,classifier:liblinear_svc:penalty,classifier:liblinear_svc:tol,classifier:libsvm_svc:C,classifier:libsvm_svc:coef0,classifier:libsvm_svc:degree,classifier:libsvm_svc:gamma,classifier:libsvm_svc:kernel,classifier:libsvm_svc:max_iter,classifier:libsvm_svc:shrinking,classifier:libsvm_svc:tol,classifier:multinomial_nb:alpha,classifier:multinomial_nb:fit_prior,classifier:passive_aggressive:C,classifier:passive_aggressive:average,classifier:passive_aggressive:fit_intercept,classifier:passive_aggressive:loss,classifier:passive_aggressive:tol,classifier:qda:reg_param,classifier:random_forest:bootstrap,classifier:random_forest:criterion,classifier:random_forest:max_depth,classifier:random_forest:max_features,classifier:random_forest:max_leaf_nodes,classifier:random_forest:min_impurity_decrease,classifier:random_forest:min_samples_leaf,classifier:random_forest:min_samples_split,classifier:random_forest:min_weight_fraction_leaf,classifier:random_forest:n_estimators,classifier:sgd:alpha,classifier:sgd:average,classifier:sgd:epsilon,classifier:sgd:eta0,classifier:sgd:fit_intercept,classifier:sgd:l1_ratio,classifier:sgd:learning_rate,classifier:sgd:loss,classifier:sgd:penalty,classifier:sgd:power_t,classifier:sgd:tol,imputation:strategy,preprocessor:__choice__,preprocessor:extra_trees_preproc_for_classification:bootstrap,preprocessor:extra_trees_preproc_for_classification:criterion,preprocessor:extra_trees_preproc_for_classification:max_depth,preprocessor:extra_trees_preproc_for_classification:max_features,preprocessor:extra_trees_preproc_for_classification:max_leaf_nodes,preprocessor:extra_trees_preproc_for_classification:min_impurity_decrease,preprocessor:extra_trees_preproc_for_classification:min_samples_leaf,preprocessor:extra_trees_preproc_for_classification:min_samples_split,preprocessor:extra_trees_preproc_for_classification:min_weight_fraction_leaf,preprocessor:extra_trees_preproc_for_classification:n_estimators,preprocessor:fast_ica:algorithm,preprocessor:fast_ica:fun,preprocessor:fast_ica:n_components,preprocessor:fast_ica:whiten,preprocessor:feature_agglomeration:affinity,preprocessor:feature_agglomeration:linkage,preprocessor:feature_agglomeration:n_clusters,preprocessor:feature_agglomeration:pooling_func,preprocessor:kernel_pca:coef0,preprocessor:kernel_pca:degree,preprocessor:kernel_pca:gamma,preprocessor:kernel_pca:kernel,preprocessor:kernel_pca:n_components,preprocessor:kitchen_sinks:gamma,preprocessor:kitchen_sinks:n_components,preprocessor:liblinear_svc_preprocessor:C,preprocessor:liblinear_svc_preprocessor:dual,preprocessor:liblinear_svc_preprocessor:fit_intercept,preprocessor:liblinear_svc_preprocessor:intercept_scaling,preprocessor:liblinear_svc_preprocessor:loss,preprocessor:liblinear_svc_preprocessor:multi_class,preprocessor:liblinear_svc_preprocessor:penalty,preprocessor:liblinear_svc_preprocessor:tol,preprocessor:nystroem_sampler:coef0,preprocessor:nystroem_sampler:degree,preprocessor:nystroem_sampler:gamma,preprocessor:nystroem_sampler:kernel,preprocessor:nystroem_sampler:n_components,preprocessor:pca:keep_variance,preprocessor:pca:whiten,preprocessor:polynomial:degree,preprocessor:polynomial:include_bias,preprocessor:polynomial:interaction_only,preprocessor:random_trees_embedding:bootstrap,preprocessor:random_trees_embedding:max_depth,preprocessor:random_trees_embedding:max_leaf_nodes,preprocessor:random_trees_embedding:min_samples_leaf,preprocessor:random_trees_embedding:min_samples_split,preprocessor:random_trees_embedding:min_weight_fraction_leaf,preprocessor:random_trees_embedding:n_estimators,preprocessor:select_percentile_classification:percentile,preprocessor:select_percentile_classification:score_func,preprocessor:select_rates:alpha,preprocessor:select_rates:mode,preprocessor:select_rates:score_func,rescaling:__choice__,rescaling:quantile_transformer:n_quantiles,rescaling:quantile_transformer:output_distribution,rescaling:robust_scaler:q_max,rescaling:robust_scaler:q_min
13,weighting,no_encoding,,,extra_trees,,,,,,,,,,,,,,,True,entropy,None,0.9189357795140339,None,0.0,4,6,0.0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,median,feature_agglomeration,,,,,,,,,,,,,,,euclidean,complete,25,median,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normalize,,,,
14,none,no_encoding,,,gradient_boosting,,,,,,,,,,,,,,,,,,,,,,,,,off,4.600806153652073e-07,0.06275432016233436,auto,256,None,349,77,84,,loss,1e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mean,extra_trees_preproc_for_classification,True,gini,None,0.7161115036007507,None,0.0,7,6,0.0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,robust_scaler,,,0.9595095582730568,0.031173934230901465
15,weighting,one_hot_encoding,,False,random_forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,gini,None,0.8439155350951758,None,0.0,18,10,0.0,100,,,,,,,,,,,,median,select_percentile_classification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.647670618113938,chi2,,,,standardize,,,,
16,weighting,no_encoding,,,liblinear_svc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.35488424527885,False,True,1,squared_hinge,ovr,l2,0.06498706545081492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mean,feature_agglomeration,,,,,,,,,,,,,,,euclidean,average,235,max,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normalize,,,,
17,weighting,no_encoding,,,random_forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,entropy,None,0.9545631612416443,None,0.0,11,8,0.0,100,,,,,,,,,,,,most_frequent,fast_ica,,,,,,,,,,,deflation,exp,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,robust_scaler,,,0.75,0.25
18,none,no_encoding,,,extra_trees,,,,,,,,,,,,,,,False,gini,None,0.9139267351221136,None,0.0,2,8,0.0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,most_frequent,polynomial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,True,False,,,,,,,,,,,,,minmax,,,,
19,none,no_encoding,,,extra_trees,,,,,,,,,,,,,,,False,gini,None,0.9305302357121052,None,0.0,3,14,0.0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mean,select_rates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18152366885664845,fpr,f_classif,standardize,,,,
20,weighting,one_hot_encoding,,False,extra_trees,,,,,,,,,,,,,,,False,gini,None,0.7019305141106854,None,0.0,3,12,0.0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,median,fast_ica,,,,,,,,,,,deflation,logcosh,1533,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,robust_scaler,,,0.8318117815807912,0.22489872071949857
21,none,one_hot_encoding,0.010000000000000004,True,random_forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,gini,None,0.03614409206795499,None,0.0,1,3,0.0,100,,,,,,,,,,,,mean,select_percentile_classification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.15284301822304,f_classif,,,,minmax,,,,
22,weighting,one_hot_encoding,0.002843837370468668,True,random_forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,entropy,None,0.9105314110439762,None,0.0,1,20,0.0,100,,,,,,,,,,,,mean,polynomial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,False,True,,,,,,,,,,,,,minmax,,,,
23,none,one_hot_encoding,,False,gradient_boosting,,,,,,,,,,,,,,,,,,,,,,,,,train,1e-10,0.10000000000000002,auto,256,None,32,31,20,10,loss,1e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mean,polynomial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,True,True,,,,,,,,,,,,,robust_scaler,,,0.75,0.25
24,weighting,one_hot_encoding,,False,extra_trees,,,,,,,,,,,,,,,False,gini,None,0.9959011845568327,None,0.0,20,8,0.0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,most_frequent,fast_ica,,,,,,,,,,,deflation,cube,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,
25,weighting,one_hot_encoding,0.0010174236594019089,True,passive_aggressive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00017054259294998258,True,True,hinge,4.584505210408096e-05,,,,,,,,,,,,,,,,,,,,,,,median,nystroem_sampler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5023439180508931,,0.00036817320235079623,sigmoid,7692,,,,,,,,,,,,,,,,,,quantile_transformer,1128,normal,,
26,none,one_hot_encoding,0.010000000000000004,True,gradient_boosting,,,,,,,,,,,,,,,,,,,,,,,,,train,1.3340927161091945e-06,0.06102621182570794,auto,256,None,275,901,10,20,loss,1e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,most_frequent,no_preprocessing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,standardize,,,,
27,none,one_hot_encoding,,False,libsvm_svc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.04302207564075,,,0.3392158285799124,rbf,-1,False,1.288438498016345e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mean,liblinear_svc_preprocessor,,,,,,,,,,,,,,,,,,,,,,,,,,1827.8692834112803,False,True,1,squared_hinge,ovr,l1,0.000320129611259069,,,,,,,,,,,,,,,,,,,,,,,normalize,,,,
28,none,one_hot_encoding,0.010000000000000004,True,gradient_boosting,,,,,,,,,,,,,,,,,,,,,,,,,train,0.3617406614156157,0.1413483047319383,auto,256,None,313,3,49,4,loss,1e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,median,polynomial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,True,True,,,,,,,,,,,,,minmax,,,,
29,weighting,one_hot_encoding,,False,lda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167,manual,0.458719869119319,0.0003852156197715647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,most_frequent,polynomial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,False,True,,,,,,,,,,,,,minmax,,,,
30,weighting,no_encoding,,,liblinear_svc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3851.4379959247967,False,True,1,squared_hinge,ovr,l2,0.014125563413194162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,most_frequent,pca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999,True,,,,,,,,,,,,,,,,robust_scaler,,,0.8361347374930647,0.25
31,weighting,no_encoding,,,lda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,auto,,0.00017680469618659342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,median,fast_ica,,,,,,,,,,,parallel,logcosh,711,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,standardize,,,,
32,weighting,one_hot_encoding,,False,random_forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,gini,None,0.7294525771723465,None,0.0,2,2,0.0,100,,,,,,,,,,,,median,no_preprocessing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minmax,,,,
33,none,no_encoding,,,gradient_boosting,,,,,,,,,,,,,,,,,,,,,,,,,off,4.600806153652073e-07,0.06275432016233436,auto,256,None,349,77,84,,loss,1e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mean,extra_trees_preproc_for_classification,True,gini,None,0.7161115036007507,None,0.0,7,6,0.0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,robust_scaler,,,0.9595095582730568,0.031173934230901465
34,none,one_hot_encoding,0.004578808493604517,True,libsvm_svc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.91653778378334,-0.5222895839056385,4,5.2818808305429865,poly,-1,False,4.554998850217131e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mean,no_preprocessing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normalize,,,,
35,weighting,one_hot_encoding,,False,gaussian_nb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,most_frequent,no_preprocessing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minmax,,,,
36,none,one_hot_encoding,0.0013754152947895151,True,gradient_boosting,,,,,,,,,,,,,,,,,,,,,,,,,off,1.5902317542667317e-09,0.027226115127067615,auto,256,None,463,320,73,,loss,1e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,most_frequent,feature_agglomeration,,,,,,,,,,,,,,,manhattan,average,208,median,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,quantile_transformer,1844,normal,,
37,none,one_hot_encoding,,False,libsvm_svc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1625.4459953715962,-0.7668243818208773,3,0.001697493768524769,poly,-1,False,5.910601434405198e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,most_frequent,polynomial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,False,True,,,,,,,,,,,,,quantile_transformer,1283,normal,,
